"","PdId","tract","pop","pop_den","med_age","p_kids","p_seniors","p_female","p_white","p_black","p_some_college","med_hh_inc","p_poverty","p_unemp","p_working","X","Y"
"113",16047442865016,33100,4042,4.51328605443765e-09,50,16.8728352300841,23.4784760019792,51.4101929737754,39.1142998515586,0.37110341415141,18.2802756809977,108018,8.65456354140761,10.7692307692308,59.6486887679367,-122.493468495006,37.7295950708457
"114",16047451907021,12902,3638,1.03093362592065e-08,31.2,7.77899945024739,12.3694337548103,51.346893897746,71.9076415612974,2.44639912039582,13.1466227347611,119007,8.55133614627285,4.25682866264633,79.8515667949423,-122.430332787472,37.8006878988247
"115",16047457505043,30600,2424,4.64698814202558e-09,44.6,24.8762376237624,19.1419141914191,48.3498349834984,51.8151815181518,0.577557755775578,22.0220801859384,158421,2.39768499379909,6.37945318972659,55.9818481848185,-122.452629343807,37.7451927355969
"116",16045460203074,26402,4734,1.15319130769175e-08,36.9,19.0536544148711,11.3434727503169,52.4503591043515,8.32277144064216,8.06928601605408,33.0897398421514,82969,7.69230769230769,3.72856077554064,69.602872834812,-122.402120815758,37.7174337641622
"117",17007476709026,31100,6885,6.38518253335683e-09,38.5,12.8976034858388,14.5679012345679,50.0363108206245,43.602033405955,6.59404502541758,23.9358761746821,110417,7.18954248366013,4.37529246607394,72.5344952795933,-122.44317944872,37.7307697968779
"118",17009419171010,16500,5890,1.58994787122406e-08,35.9,11.4770797962649,10.1528013582343,53.4295415959253,65.2631578947368,10.339558573854,19.5197044334975,104097,10.9056011167336,6.04009372559229,78.3701188455008,-122.448702408792,37.7745073911555
"119",16000575063010,13101,4072,2.35332103805927e-08,33.8,4.02750491159136,9.3811394891945,52.0137524557957,70.7269155206287,2.5049115913556,10.9444444444444,124063,5.00876533934385,2.79678667063374,86.5913555992142,-122.424519835009,37.7928412840447
"120",16000584116710,22901,5691,2.28642736867204e-08,32.3,21.1034967492532,5.93920224916535,44.2101563872782,27.7807063784924,3.47917764891935,17.3555840821566,69013,20.1897733263047,12.3328785811733,72.9573010015814,-122.414233849038,37.7540986882068
"121",16000659815162,33203,4212,9.62361350927121e-09,29.7,9.9002849002849,9.5679012345679,44.8717948717949,40.1471984805318,5.46058879392213,35.1994145627516,50946,29.4396961063628,10.2375809935205,80.5318138651472,-122.474444639595,37.718302204766
"122",16000705751040,26302,4717,6.20400568825592e-09,46.1,12.4231503073988,16.3875344498622,50.8161967352131,13.6951452194191,2.11999152003392,27.4102079395085,76386,7.94223826714801,8.88495575221239,71.189315242739,-122.434609280352,37.7092010462379
"123",16000711007025,12302,2529,2.72968246080575e-08,36.2,1.4630288651641,6.48477659153816,43.1791221826809,41.8347172795571,5.14037168841439,22.5326723749437,39081,27.0067220245156,7.71028037383178,92.0521945432977,-122.410882825551,37.7879209375533
"124",16060885965015,61200,4249,9.80819362017036e-09,32.8,24.7352318192516,9.03742056954578,42.5982584137444,11.8851494469287,18.5926100258884,23.2104890148831,51818,14.92252681764,14.9012567324955,66.2273476112026,-122.389865610332,37.7371699446203
"125",16061998106303,17102,3760,1.27503341475153e-08,35.7,12.9255319148936,6.86170212765957,52.9787234042553,78.4840425531915,1.70212765957447,10.715496778569,133079,11.2808145766345,6.40748740100792,80.2127659574468,-122.45319019834,37.7677850586334
"126",16007273764085,26002,3359,9.38637909494173e-09,45.5,14.4388210777017,19.7082465019351,47.127121167014,24.7395058052992,5.18011312890741,29.1744490100859,86900,7.87096774193548,6.57370517928287,65.8529324203632,-122.425289624747,37.7286770057825
"127",16020637826030,22702,2239,7.88830332170731e-09,36.1,13.1308619919607,7.81598928092899,45.4667262170612,69.0040196516302,2.63510495757034,12.6418152350081,165551,3.77101317582917,2.63630916716597,79.0531487271103,-122.39701495404,37.762495098651
"128",16062600572000,11200,3335,1.87977692498408e-08,46.3,6.56671664167916,23.688155922039,54.3028485757121,56.6416791604198,3.29835082458771,11.8290598290598,100139,11.544227886057,4.59159014016433,69.7451274362819,-122.410845624227,37.7923158747647
"129",16000750261040,21600,4551,7.61143985481796e-09,43,11.2502746649088,15.2274225444957,45.484508899143,55.8998022412657,7.00944847286311,14.0360610263523,135395,6.85563612392881,5.68690095846645,73.5223027905955,-122.444685482273,37.7441927508932
"130",16064707368020,26003,5261,1.3171900873038e-08,37.1,20.5284166508268,13.666603307356,49.7624025850599,13.1153773046949,1.21649876449344,31.4568673442794,65282,4.80824270177447,8.09894950864114,65.8049800418171,-122.429343183321,37.718886455311
"131",16026919409320,35400,6473,6.26261570458251e-09,46.8,12.328132241619,16.6846902518152,48.3238065811834,32.4270044801483,2.82712807044647,25.1115241635688,87598,8.51788756388416,8.49865295126133,70.9871775065657,-122.50328389692,37.7455190934274
"132",16066837028160,31400,6990,9.07154383539524e-09,39.1,19.1988555078684,12.1745350500715,50.5436337625179,9.7997138769671,13.6051502145923,29.5873397435897,59487,14.4910868315124,11.9291447550512,68.6266094420601,-122.455988174989,37.713644046432
"133",16079927615040,31301,4477,9.9064022865467e-09,42.5,16.8416350234532,15.9481795845432,50.4355595264686,17.7797632343087,19.8793835157472,27.7954256670902,93750,11.3468840741568,9.55912649361352,67.2101853920036,-122.468893816576,37.7206738011409
"134",16080092006244,15300,2234,9.55844171776189e-09,35,13.2050134288272,13.1602506714414,51.6562220232766,61.4592658907789,7.29632945389436,14.9375339489408,111250,4.59715639810427,2.47234873129473,73.6347358997314,-122.439852291448,37.7857393890855
"135",14092709905041,26200,7671,9.90406473080835e-09,40.4,18.1462651544779,15.6302959196976,50.1368791552601,9.21652978751141,0.821274931560422,22.5823405746321,76137,6.76543857348892,11.0612148428268,66.2234389258245,-122.444314025188,37.7131083433264
"136",16067205807025,31000,3601,4.39370767604217e-09,47.8,18.6614829214107,24.6042765898362,51.2635379061372,47.5978894751458,1.58289364065537,15.4736080983369,128517,5.74840322132741,4.1407867494824,56.7342404887531,-122.461414627823,37.7276229542443
"137",16012266104134,11300,3061,2.9922106510355e-08,52.3,10.6174452793205,32.8977458346945,53.3485788957857,20.9408689970598,2.15615811826201,13.6068237205524,24426,20.0197889182058,1.33708655876144,56.484808885985,-122.409198681465,37.7956489966113
"138",16068864171010,26401,3710,1.08783887214461e-08,45.5,16.4150943396226,20.0808625336927,49.4878706199461,4.23180592991914,8.65229110512129,26.9618430525558,50694,11,15.6521739130435,63.5040431266846,-122.414995589397,37.7140067618314
"139",17011119364060,25100,3620,6.49949714512739e-09,41.5,14.475138121547,11.7127071823204,48.6740331491713,51.3259668508287,6.98895027624309,23.7783895388851,103700,9.77900552486188,8.14317673378076,73.8121546961326,-122.407250423511,37.7429247782227
"140",16070055203074,26001,5901,1.44882816624682e-08,40.2,20.7083545161837,11.6082019996611,53.2452126758177,9.98135909167938,2.86392136925945,29.6501809408926,60694,12.2691069310286,5.16677567037279,67.6834434841552,-122.432054581889,37.7254869312045
"141",16074981771000,10600,3567,1.90521835140286e-08,44.5,6.11157835716288,19.3439865433137,45.0518643117466,33.5576114381834,1.40173815531259,11.918312688316,36949,24.726661059714,8.47619047619048,74.5444350995234,-122.40723429412,37.7992576492589
"142",16075068209029,25600,5504,9.78434805535382e-09,42.8,16.7151162790698,16.1700581395349,47.3837209302326,16.40625,1.88953488372093,23.194643711143,73730,7.63081395348837,7.63554700032082,67.1148255813954,-122.418390732865,37.7277019406768
"143",16001340206244,12100,3908,3.16707492826083e-08,30.2,2.14943705220061,11.0030706243603,51.9191402251791,43.474923234391,2.8403275332651,23.4297812279464,53595,16.0768761439902,5.7280118255728,86.8474923234391,-122.41185703254,37.7883235449904
"144",16077257315200,25403,5315,1.0289422388778e-08,37,21.3546566321731,10.4421448730009,48.1467544684854,23.1984948259643,9.48259642521166,27.1246819338422,88262,10.475651189128,11.9663648124191,68.203198494826,-122.421305348396,37.7321638759455
"145",16077467665015,11901,2570,4.12554452440135e-08,33.7,3.61867704280156,15.3307392996109,51.4396887159533,55.136186770428,1.284046692607,18.1637717121588,72364,10.7752956636005,5.81186339125225,81.0505836575876,-122.41227857761,37.7903898371889
"146",16001391315200,25401,4044,1.07575499529419e-08,39,22.3293768545994,7.71513353115727,50.9149357072206,37.4134520276953,2.72007912957468,22.5493591963976,110313,8.27048768225239,5.86221651690201,69.9554896142433,-122.422067184937,37.7373623605213
"147",16073375764085,60502,3430,1.24124883968068e-08,29.4,31.6326530612245,8.01749271137026,52.5947521865889,2.53644314868805,19.5626822157434,21.0852713178295,25434,37.7927400468384,17.8571428571429,60.3498542274053,-122.420529801066,37.7110023300609
"148",16001779962050,10700,5509,3.00762916392971e-08,45.8,11.0001815211472,22.6175349428208,53.0767834452714,18.5151570157923,0,10.279304029304,22425,24.7957887093846,7.33266061217625,66.3822835360319,-122.410208370518,37.8003148241057
"149",16001847472000,42602,3090,9.30556694140692e-09,39.7,15.6957928802589,17.7993527508091,51.326860841424,54.6601941747573,0.906148867313916,17.7849636216653,104943,4.69255663430421,3.57682619647355,66.504854368932,-122.472981975493,37.7815707596523
"150",16002136405082,31302,5989,8.74347391665468e-09,37.8,18.1332442811822,15.0609450659542,52.4127567206545,10.8866254800468,8.88295207881115,30.0518134715026,67438,19.7916666666667,7.61275495547257,66.8058106528636,-122.464545672378,37.7115651552421
"151",16003230509150,30101,4936,1.42480533759444e-08,36.1,9.64343598055105,8.6709886547812,48.7236628849271,58.9343598055105,2.32982171799028,16.6551485832757,94857,11.7941237757866,4.92625368731563,81.6855753646678,-122.462059943885,37.7656388816677
"152",16019229407021,10400,5028,1.49756842959338e-08,38.4,12.1320604614161,13.7629276054097,47.5735879077168,56.3046937151949,0,19.2517167890125,102986,7.93302770580028,6.74846625766871,74.1050119331742,-122.402423032514,37.7993831220076
"153",16001957965016,32601,4908,1.175047890791e-08,38.6,14.1809290953545,12.8361858190709,48.4718826405868,34.80032599837,0.794621026894866,26.2912016610433,95854,6.68296658516707,5.19867549668874,72.9828850855746,-122.477172370751,37.763558459678
"154",16019373164020,47600,5647,1.06311558965054e-08,42.3,13.210554276607,18.0803966707987,47.3348680715424,39.8264565255888,0.92084292544714,18.1693989071038,84625,5.70214273065344,2.62697022767075,68.7090490525943,-122.478450170537,37.7747599131777
"155",16034232009029,13500,2704,1.1497341180962e-08,35.5,10.1701183431953,14.7559171597633,51.7381656804734,67.1597633136095,3.36538461538462,11.2378538234052,120714,7.13757396449704,3.40401785714286,75.0739644970414,-122.430936488807,37.7915861161402
"156",16002019071010,47802,3937,1.15982540596974e-08,37.7,16.3830327660655,13.4620269240538,52.9083058166116,31.7754635509271,0,27.0250896057348,75091,9.87622485817432,4.34782608695652,70.1549403098806,-122.498247230843,37.7747185410423
"157",12078998829100,980501,853,5.34912818049575e-10,44.6,17.4677608440797,25.2051582649472,59.0855803048066,3.39976553341149,21.9226260257913,16.4912280701754,16473,32.7080890973036,26.3322884012539,57.327080890973,-122.412469643631,37.7226585129212
"158",16091187804013,32802,4383,6.783743600957e-09,43.2,13.6664385124344,16.5868126853753,52.4754734200319,21.6518366415697,2.98882044261921,28.9991194599354,84946,9.44558521560575,6.56826568265683,69.7467488021903,-122.476860541877,37.7522985347253
"159",17015797109029,26404,2823,1.49883105990429e-08,36.7,24.9025859015232,13.3545873184555,53.7017357421183,3.61317747077577,15.6925256818987,29.155162893429,48000,15.8945117605132,10.4588394062078,61.7428267800213,-122.415538388753,37.7088173769432
"160",16021742207023,32801,4207,7.18696943435627e-09,44,16.8053244592346,20.4896600903256,52.6265747563584,30.8533396719753,0.760637033515569,20.5854279350939,79764,10.0492610837438,4.2870036101083,62.7050154504397,-122.475834301218,37.743962321829
"161",16035733519024,23102,4653,9.29172375333932e-09,29,31.6569954867827,9.24134966688158,54.695895121427,5.39436922415646,60.1977218998496,33.8167668906969,35951,33.2614787669756,16.0051768766178,59.1016548463357,-122.381560759234,37.7381241839028
"162",16091184027175,22704,3411,6.26320640036104e-09,41.1,13.8669012019936,11.0231603635298,47.7865728525359,68.572266197596,1.40721196130167,12.7832861189802,150938,4.54412195836998,6.56903765690377,75.1099384344767,-122.404012025479,37.7595603266976
"163",16002234004014,23003,4330,1.05830693622539e-08,40.7,19.1685912240185,13.9260969976905,52.2632794457275,7.59815242494226,25.796766743649,32.7117572692794,76528,12.4675936837144,9.86814121650362,66.905311778291,-122.394697591949,37.7296135188619
"164",16082220372000,33000,8165,5.39840597058596e-09,41.7,19.0936925903246,17.4770361298224,50.7287201469688,35.9338640538885,0.649112063686467,28.5320943039064,83896,12.9175946547884,4.68888888888889,63.429271279853,-122.476763739953,37.7430015617463
"165",16082211227195,31202,3220,1.04066021976756e-08,41.1,16.9565217391304,16.8944099378882,48.5714285714286,10.6832298136646,16.2111801242236,31.0123878684323,73839,14.4683504833177,8.89967637540453,66.1490683229814,-122.449667909283,37.7203689680245
"166",16002571471024,12201,4728,5.13645601724555e-08,38.2,7.44500846023689,10.1099830795262,36.6962774957699,33.8832487309645,10.0253807106599,18.459994983697,43698,20.4526226734349,3.28571428571429,82.4450084602369,-122.417885441042,37.7854378471968
"167",16001489207021,25900,4498,6.08161340222533e-09,41.2,16.4739884393064,15.6958648288128,51.5784793241441,20.5424633170298,7.29212983548244,26.2813211845102,89896,5.04668741662961,8.33632770391664,67.8301467318808,-122.402104877312,37.7187224104135
"168",16002655265010,26403,3868,1.01955367489573e-08,43,17.7611168562565,15.7187176835574,47.2078593588418,5.24819027921406,2.30093071354705,22.5211942499079,66875,6.85041477120685,8.47545219638243,66.5201654601861,-122.405634443479,37.7119353727691
"169",16002656806241,23103,2904,2.31263942088986e-09,24.3,41.4944903581267,4.88980716253444,54.7176308539945,4.33884297520661,49.2424242424242,36.2794012829651,22697,31.0606060606061,14.3518518518519,53.6157024793388,-122.374019331833,37.729203356539
"170",16083377706221,35201,5841,6.21546866746544e-09,38.4,16.6067454203047,15.356959424756,50.9501797637391,36.9114877589454,0.136962848827256,31.8079350766456,84817,12.1165381319623,5.3594351732991,68.0362951549392,-122.506212820234,37.7501047628256
"171",16001369061040,42601,4175,1.42427617956204e-08,38.9,15.6407185628742,15.688622754491,52.9341317365269,48.2874251497006,2.65868263473054,21.9811320754717,70100,19.8083832335329,2.56714060031596,68.6706586826347,-122.479378927463,37.7812822499406
"172",16026736464020,30301,6024,8.00509480910381e-09,39.5,15.1726427622842,18.9077025232404,53.8844621513944,44.2397078353254,2.75564409030544,14.4518272425249,130234,8.04289544235925,2.12587412587413,65.9196547144754,-122.466733030878,37.753714592061
"173",16037564405013,12601,2408,1.41266533649129e-08,34.8,10.921926910299,9.38538205980067,46.8023255813954,76.453488372093,1.70265780730897,10.2785782901057,125139,0.705980066445183,5.01043841336117,79.6926910299003,-122.441206320621,37.8006756941213
"174",16001573704134,30201,4327,1.19875385483688e-08,35.7,12.7571065403282,12.0175641321932,49.9422232493645,53.5706031892766,0.878206609660273,13.0263896687254,91387,7.22442321137264,4.50542005420054,75.2253293274786,-122.472785857895,37.7646817096397
"175",16002829106303,21700,4094,3.3294992612273e-09,44.8,18.6126038104543,17.1470444553004,45.6277479237909,54.7386419149976,8.28041035661944,21.4263273641219,104698,11.6756228627259,6.24229979466119,64.2403517342452,-122.437952639272,37.7374491367852
"176",16003047864085,35202,4650,1.2474576220115e-08,37.1,15.8064516129032,12.3870967741935,50.3655913978495,41.6129032258065,2.19354838709677,22.3383768913342,78542,9.76344086021505,3.58126721763085,71.8064516129032,-122.505923256341,37.761339931633
"177",16090466362050,20500,2890,1.04371067908046e-08,41.7,9.48096885813149,12.0069204152249,36.6089965397924,79.7923875432526,2.04152249134948,20.5813040062844,126971,3.7425673312347,3.20754716981132,78.5121107266436,-122.435002864298,37.7608878061194
"178",16091961212015,16700,4863,9.91044204365728e-09,36.8,7.60847213654123,6.66255397902529,46.5556241003496,71.4785112070738,5.24367674275139,15.3809971777987,147237,6.36836628511967,1.89561152947286,85.7289738844335,-122.436236254698,37.7714256624517
"179",16003769064070,42800,2456,4.45322522384481e-09,44.2,28.8273615635179,18.8925081433225,51.7100977198697,71.3762214983713,0,13.0331753554502,181125,5.94462540716612,5.02415458937198,52.2801302931596,-122.483555833885,37.7858690499626
"180",16003979306242,26303,4844,1.13549727840759e-08,43.9,17.7332782824112,17.0107349298101,47.233691164327,11.8290668868704,0.805119735755574,26.9582064766122,83047,11.3598326359833,7.89068514241724,65.2559867877787,-122.448753759722,37.7086420451897
"181",16004284368020,47701,4322,1.18498810350907e-08,45.3,9.09301249421564,18.2554372975474,52.0592318371124,38.3618695048589,0.2313743637205,25.4565276642137,72981,7.65128680732669,4.35722002160605,72.6515502082369,-122.480452050119,37.7802790505664
"182",16004206915200,11902,2839,3.05093148965093e-08,35.1,4.43818245861219,12.4339556181754,46.6361394857344,47.3758365621698,1.79640718562874,20.1659751037344,74077,16.4846777034167,4.03800475059382,83.1278619232124,-122.409804474418,37.7909286115977
"183",16096085361030,35100,8868,9.57984624665886e-09,41.2,17.6251691474966,16.9485791610284,53.2363554352729,34.5511953089761,1.00360847992783,16.7785234899329,107482,9.39627780299591,6.22816032887975,65.426251691475,-122.496527079269,37.7633265275807
"184",16064263106363,21400,3736,1.05739569952267e-08,37.6,14.6948608137045,12.0717344753747,49.5985010706638,69.1381156316916,0.214132762312634,11.3374958922116,143846,2.97109207708779,4.21094057457694,73.2334047109208,-122.432999088569,37.7513144025718
"185",16004203104104,25800,2061,8.52671426197755e-09,38.6,22.7559437166424,14.798641436196,55.6040756914119,14.1193595342067,5.38573508005822,21.3058419243986,72868,11.7733268197362,7.57967269595177,62.4454148471616,-122.402109488937,37.7240376461441
"186",16004803904144,17101,3814,1.21704246375585e-08,39.1,14.8662821185107,10.1992658626114,43.9958049292082,79.0246460409019,4.37860513896172,14.6955690149825,127065,4.66701625589932,4.65826651393662,74.9344520188778,-122.446973031254,37.7622299195945
"187",16004804505052,13300,4561,7.84606808350731e-09,39.7,20.8068406051305,16.049112036834,54.0232405174304,69.1515018636264,2.49945187458891,9.73748473748474,141019,12.2259136212625,5.69860700717602,63.1440473580355,-122.452774301325,37.787391694685
"188",16001898565016,32902,4463,8.8446345889606e-09,42.5,15.6397042348196,20.8604077974457,49.3838225408918,24.3110015684517,0.829038763163791,28.3083026353075,96208,9.73833902161547,7.19861231569818,63.4998879677347,-122.489322837068,37.7536737023903
"189",16005415507052,25701,5116,8.15457886644565e-09,41.3,16.9272869429242,18.0218921032056,48.2994526974199,11.4933541829554,3.65519937451134,29.8102266736953,80565,8.82178804026051,3.79609544468547,65.0508209538702,-122.406910767793,37.7379666158769
"190",16035959105011,21100,4180,9.85315036304032e-09,40.1,14.5215311004785,13.6124401913876,49.9282296650718,71.7464114832536,0.69377990430622,16.3662790697674,136780,3.8755980861244,6.10932475884244,71.866028708134,-122.429019501388,37.7563710297824
"191",16006507706243,980600,476,2.23233012234734e-10,49.4,14.9159663865546,19.5378151260504,45.3781512605042,15.7563025210084,50.6302521008403,23.224043715847,NA,39.4957983193277,14.0893470790378,65.546218487395,-122.372586225498,37.7292572982969
"192",16016883106302,35300,7514,6.67120351713875e-09,45.1,15.9834974713867,19.9228107532606,54.5648123502795,23.0236891136545,0.79850944902848,27.698355968549,80352,9.47930574098798,7.27886237647626,64.0936917753527,-122.494852956187,37.7393818783422
"193",16096886364070,30302,4143,6.93030078867395e-09,44.5,16.7511465121892,16.051170649288,54.5981173062998,38.3779869659667,1.54477431812696,15.2365415986949,133984,8.71349263818489,6.51595744680851,67.1976828385228,-122.471991519639,37.7533806317807
"195",16013638365016,980200,320,3.12936185368532e-10,60.8,1.5625,45.625,26.25,55.9375,10,19.281045751634,150000,11.304347826087,10.2272727272727,52.8125,-122.506300646422,37.780992971329
"196",16096062128160,60100,3828,6.25129557917161e-10,29.3,28.1086729362591,1.38453500522466,48.8244514106583,81.6614420062696,0.26123301985371,11.2345679012346,175259,4.02631578947368,0.976645435244161,70.5067920585162,-122.447684418922,37.8007621294022
