"","tract","pop","pop_den","med_age","p_kids","p_seniors","p_female","p_white","p_black","p_some_college","med_hh_inc","p_poverty","p_unemp","p_working","X","Y"
"109",35500,6966,3.04043431033712e-09,42.9,19.2650014355441,21.633649153029,50.6747057134654,75.8541487223658,2.89979902383003,23.9816408491107,46594,14.1973532796318,8.5882683132192,59.1013494114269,-75.03317856,40.09032954
"110",34502,4989,4.94321556178239e-09,40.5,17.498496692724,16.4361595510122,54.4998997795149,54.9809581078372,19.0819803567849,26.766374419804,42114,14.2713970735618,8.8929219600726,66.0653437562638,-75.04121613,40.07913649
"111",34200,3463,3.4603504096913e-09,53.1,15.4201559341611,34.9119260756569,60.0346520358071,72.7115218019059,14.5538550389835,19.5936139332366,49821,11.8074477747502,5.52030456852792,49.6679179901819,-75.07413179,40.08759197
"112",33702,5230,4.94422717008209e-09,41.9,19.9043977055449,15.5831739961759,53.9579349904398,60.2103250478011,11.5296367112811,15.8421052631579,57619,7.83938814531549,8.13333333333333,64.5124282982792,-75.05222285,40.07024759
"113",35701,4562,7.6116104205099e-09,39.9,20.692678649715,16.4182376150811,51.2713722051732,52.3454625164402,11.6615519508987,16.6615807140677,31719,24.5725558965366,7.85536159600998,62.8890837352039,-75.03247872,40.10706449
"114",18800,9162,1.38130172569313e-08,25.7,39.0198646583715,5.38092119624536,54.9443352979699,19.4608164156298,25.6821654660554,14.8233809924306,23705,52.2468215694871,27.5624773632742,55.5992141453831,-75.10980077,39.99648787
"115",28902,6994,8.85756488419663e-09,27.3,30.3545896482699,5.31884472404918,49.6997426365456,5.13297111810123,17.8009722619388,20.8834291688447,27746,39.6811719086601,14.8657718120805,64.3265656276809,-75.11293,40.02018811
"116",19900,4080,6.16422677775197e-09,33.6,25.4411764705882,10.1960784313725,53.5539215686275,2.62254901960784,36.0049019607843,20.627802690583,18576,55.9213759213759,43.3260393873085,64.3627450980392,-75.14691822,40.00395395
"117",34600,2664,1.43270936565549e-09,37.8,16.7417417417417,17.5675675675676,52.3273273273273,46.4714714714715,21.4714714714715,25.9349198640117,44205,15.4279279279279,4.66954022988506,65.6906906906907,-75.01707642,40.07426074
"118",35100,3985,2.39560705661196e-09,60.1,6.04767879548306,40.2509410288582,54.7553324968632,92.8481806775408,5.47051442910916,22.0515633571037,53463,9.91735537190083,10.3569632981398,53.7013801756587,-74.98771679,40.04570773
"119",32900,3188,3.37517637808372e-09,41.1,17.7540777917189,11.6373902132999,52.3525721455458,65.0878293601004,19.5420326223338,20.5564784053156,39437,13.4760705289673,11.1312764670296,70.6085319949812,-75.02743658,40.04162529
"120",989100,2926,6.78146980748276e-10,30.8,2.80246069719754,1.12781954887218,15.3793574846206,13.0211893369788,66.8489405331511,12.9302325581395,NA,51.6483516483517,75,96.0697197539303,-75.021674,40.03125308
"121",980300,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.02216613,40.08710373
"122",35302,4396,2.8998714699916e-09,44.5,16.4695177434031,20.1774340309372,51.2056414922657,84.5313921747043,7.48407643312102,28.9156626506024,51577,10.0090991810737,12.0810922631361,63.3530482256597,-74.98963798,40.07394048
"123",34802,5527,4.45656027140363e-09,35.4,23.231409444545,15.7951872625294,52.4696942283336,62.3303781436584,26.5243350823231,27.9000271665308,41125,10.7889908256881,10.5667276051188,60.9734032929256,-75.01250579,40.06103847
"124",21500,3865,3.7035966541269e-09,30.3,12.9107373868047,6.54592496765847,52.1086675291074,84.7347994825356,3.57050452781371,14.1564083997104,72371,13.9974126778784,4.26784400294334,80.5433376455369,-75.22972922,40.02948654
"125",31502,3852,6.66319006710175e-09,38.1,24.0654205607477,12.8504672897196,49.8701973001038,65.7320872274143,12.7985462097612,24.5255474452555,40664,21.1352341093382,10.4575163398693,63.0841121495327,-75.0587365,40.0367016
"126",32600,6532,8.06487214447546e-09,33.5,28.0006123698714,13.1200244947949,51.1941212492345,54.8530312308634,14.6968769136558,24.4810307802434,50221,17.4372320881813,11.7511520737327,58.8793631353337,-75.03667386,40.0293541
"127",30200,7697,8.53599822503138e-09,32.9,24.1392750422242,9.44523840457321,54.514746004937,11.0822398337014,50.2143692347668,27.3070097604259,41728,28.2061317677756,20.2868318122555,66.4154865532026,-75.07956282,40.02426077
"128",29800,5194,8.00115852215634e-09,31.4,29.457065845206,7.91297651135926,52.6184058529072,29.5533307662688,35.44474393531,18.357789572276,28407,31.1313444401395,15.7332193244977,62.6299576434347,-75.06843997,40.01362098
"129",31800,3920,8.44301364645653e-09,34,26.2755102040816,8.75,49.6938775510204,23.2397959183673,37.780612244898,23.2121922626026,36694,22.5,14.1281512605042,64.9744897959184,-75.07590385,40.03284404
"130",31402,5558,9.85219073237789e-09,34.3,27.2400143936668,10.7412738395106,55.8294350485786,30.280676502339,13.7999280316661,12.1922626025791,32311,26.7305259352973,9.26923076923077,62.0187117668226,-75.05644756,40.0429977
"131",30000,7417,8.14291240092199e-09,29.4,35.5669408116489,6.9030605366051,53.4852366185789,8.3996224888769,60.5635701766213,29.6628668445307,27574,37.4608790311607,29.1428571428571,57.529998651746,-75.07600133,40.02066718
"132",29300,3050,4.38640384408279e-09,28.9,35.2786885245902,7.86885245901639,51.8688524590164,14.5573770491803,36.7868852459016,15.3623188405797,28147,49.7199341021417,17.1890798786653,56.8524590163934,-75.08875259,40.0109977
"133",9000,6173,1.41940265568917e-08,20.1,3.82310059938442,1.96014903612506,45.8124088773692,61.9309897942653,6.22063826340515,12.1212121212121,16895,62.4721603563474,10.7883817427386,94.2167503644905,-75.19080083,39.95882053
"134",10300,2662,9.46414175168244e-09,26.7,35.5747558226897,11.1194590533434,67.7685950413223,0,88.7678437265214,42.7331887201735,24559,42.2238918106687,14.1547861507128,53.3057851239669,-75.22288853,39.96841446
"135",10800,3846,6.5661911578539e-09,32.5,25.195007800312,8.99635985439417,50.5460218408736,8.55434217368695,87.4414976599064,30.2258726899384,20861,46.0218408736349,15.53264604811,65.8086323452938,-75.19757833,39.96569311
